STAID,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,COMID,COMID_DRAIN_SQKM,COMID_UNITAREA_SQKM,ABS_DIFF,DA_VALID,FLOW_SCALE,REL_DIFF,COV_TRAIN,COV_EVAL
08194500,"Nueces Rv nr Tilden, TX",20993.87,28.308889,-98.557238,75017778,21015.546874509306,20.70109066839436,21.6768745093068,True,1.0,0.0010325335209423895,1.0,0.9921518525278336
08197500,"Frio Rv bl Dry Frio Rv nr Uvalde, TX",1639.698,29.245793,-99.674498,75017676,1639.7341456707854,16.128503756466557,0.0361456707853449,True,0.9977588949767984,2.204410250262237e-05,1.0,1.0
08198500,"Sabinal Rv at Sabinal, TX",624.347,29.314306,-99.480472,75018249,643.2451997868844,121.59175078688422,18.898199786884447,True,0.8445766290510315,0.030268744443209383,1.0,1.0
08202700,"Seco Ck at Rowe Ranch nr D'Hanis, TX",434.745,29.370789,-99.287819,75018108,476.2028241654944,84.43509693051534,41.4578241654944,True,0.5089977311258194,0.09536124432827152,1.0,1.0
08206600,"Frio Rv at Tilden, TX",11557.8,28.467493,-98.547517,75017649,11640.341122541831,66.94975690999195,82.54112254183201,True,1.0,0.007141594641007113,1.0,1.0
08210000,"Nueces Rv nr Three Rivers, TX",39967.6,28.427495,-98.178063,75017640,39993.27452531018,19.838272605214087,25.67452531018353,True,1.0,0.0006423834633599097,1.0,1.0
08211000,"Nueces Rv nr Mathis, TX",42743.65,28.038347,-97.860277,75017624,42777.4671280001,31.33600909676172,33.817128000097,True,1.0,0.0007911614473751539,1.0,1.0
08220000,"RIO GRANDE NEAR DEL NORTE, CO.",3397.657,37.689448,-106.46115,75000090,3209.085412424429,11.817713109708947,188.57158757557136,True,1.0,0.05550047799868302,1.0,1.0
08246500,"CONEJOS RIVER NEAR MOGOTE, CO.",729.6696,37.0539,-106.187527,75000116,743.442101023806,18.0776310989509,13.772501023806058,True,0.2381468042787244,0.018874982627487918,1.0,1.0
08247500,"SAN ANTONIO RIVER AT ORTIZ, CO.",300.735,36.993069,-106.038632,75000163,299.81077928458376,9.003842251902508,0.9242207154162544,True,1.0,0.0030732063624661393,1.0,1.0
08248000,"LOS PINOS RIVER NEAR ORTIZ, CO.",396.1368,36.982236,-106.073633,75000151,407.4751643683298,46.89259520236024,11.338364368329849,True,0.7582056544450081,0.028622345533991917,1.0,1.0
08255500,"COSTILLA CREEK NEAR COSTILLA, NM",565.8138,36.966967,-105.506953,75000157,606.5604650056874,64.33306077612077,40.74666500568742,True,0.3666294668073399,0.07201426512695062,1.0,1.0
08263500,"RIO GRANDE NEAR CERRO, NM",21799.12,36.734745,-105.685285,75000010,21791.579716973272,22.13261330683792,7.540283026726684,True,1.0,0.0003458985053858451,0.9284177586544103,1.0
08265000,"RED RIVER NEAR QUESTA, NM",290.1681,36.70336,-105.56834,75000198,296.69057791085413,30.62795703634761,6.52247791085415,True,0.7870416919054175,0.02247827349337901,1.0,1.0
08266820,"RED RIVER BELOW FISH HATCHERY, NEAR QUESTA, NM",465.3193,36.68169,-105.656397,75000167,492.90782238674257,94.29822454633371,27.588522386742568,True,0.7074332786277766,0.05928944358581853,1.0,1.0
08276300,"RIO PUEBLO DE TAOS BELOW LOS CORDOVAS, NM",995.1879,36.377524,-105.668624,75000758,1090.140831917448,84.91279206952393,94.95293191744793,True,1.0,0.0954120643121243,1.0,1.0
08279000,"EMBUDO CREEK AT DIXON, NM",825.1877,36.210856,-105.913631,75000893,828.2410583707222,21.36131936687366,3.053358370722208,True,0.8570613397851613,0.003700198598115566,1.0,1.0
08279500,"RIO GRANDE AT EMBUDO, NM",26130.4,36.205578,-105.964187,75000711,26144.444307794027,27.9208345610838,14.044307794025372,True,0.4969954152588118,0.0005374700652889114,1.0,1.0
08284100,"RIO CHAMA NEAR LA PUENTE, NM",1223.974,36.662515,-106.633092,75000124,1260.3072971705526,38.43360527456412,36.33329717055267,True,0.0546476992987555,0.029684696873097525,1.0,1.0
08287000,"RIO CHAMA BELOW ABIQUIU DAM, NM",5561.557,36.236685,-106.416976,75000732,5642.015638453843,81.53075258344188,80.45863845384338,True,0.0131498127470522,0.014466926879261217,1.0,1.0
08290000,"RIO CHAMA NEAR CHAMITA, NM",7958.134,36.073911,-106.111691,75000721,8175.203981594526,33.29946534501027,217.06998159452635,True,1.0,0.02727649240318476,1.0,1.0
08291000,"SANTA CRUZ RIVER NEAR CUNDIYO, NM",238.815,35.964748,-105.904465,75000995,257.0313242772722,18.413238581856916,18.21632427727218,True,0.0106941700510392,0.0762779736501986,1.0,1.0
08317400,"RIO GRANDE BELOW COCHITI DAM, NM",37162.64,35.617809,-106.324471,75000688,37914.48703172735,32.6206589739389,751.8470317273459,True,1.0,0.020231259989261955,1.0,0.9333820040153312
08317950,"GALISTEO CREEK BELOW GALISTEO DAM, NM",1536.176,35.465592,-106.216412,75000868,1539.4285239157762,4.546129048873782,3.252523915776237,True,0.2845509045586841,0.002117285985314337,1.0,1.0
08319000,"RIO GRANDE AT SAN FELIPE, NM",40850.5,35.444202,-106.440304,75000679,40865.4316667607,9.577856686817762,14.931666760698135,True,1.0,0.00036551980418105375,1.0,1.0
08330000,"RIO GRANDE AT ALBUQUERQUE, NM",44888.84,35.089213,-106.680304,75000665,44786.92803661488,2.831022810769187,101.91196338512236,True,1.0,0.002270318488629298,1.0,1.0
08343000,"RIO SAN JOSE AT GRANTS, NM",2614.657,35.154482,-107.870336,75000853,2643.2504710355474,26.12402198006984,28.59347103554728,True,1.0,0.010935840163947807,1.0,0.8001460120459938
08377900,"RIO MORA NEAR TERRERO, NM",139.0311,35.777254,-105.658073,75001068,139.62189115866457,4.103296469259148,0.5907911586645582,True,0.8560203575124012,0.004249345352691291,1.0,1.0
08378500,"PECOS RIVER NEAR PECOS, NM",444.9591,35.708366,-105.682517,75001004,478.2198240400677,50.87188897195532,33.260724040067714,True,0.346186573523863,0.07475007037740708,1.0,1.0
08382500,"GALLINAS R NR COLONIAS, NM",1618.996,35.181997,-104.900273,75000830,1633.7657060664526,42.62006835023972,14.7697060664525,True,0.6534565373035253,0.009122756366570702,1.0,1.0
08382600,"PECOS R ABV CANON DEL UTA NR COLONIAS, NM",6336.304,35.091444,-104.800548,75000807,6340.398850607508,22.65014254595966,4.094850607508306,True,0.8192130314765393,0.0006462522327698144,1.0,0.9998174849425078
08382650,"PECOS RIVER ABOVE SANTA ROSA LAKE, NM",6453.274,35.059778,-104.761936,75000804,6502.920856780174,61.09516150888476,49.64685678017395,True,0.1873848017742933,0.007693282011607433,1.0,1.0
08382830,"PECOS RIVER BELOW SANTA ROSA DAM, NM",6839.237,35.031168,-104.686378,75000801,6893.471862615528,57.11085687906369,54.23486261552807,True,0.0503581003805588,0.007929958066305944,1.0,1.0
08383500,"PECOS RIVER NEAR PUERTO DE LUNA, NM",10462.74,34.730062,-104.524986,75001911,10489.431398095025,41.6200687949999,26.69139809502485,True,0.3586892365196795,0.0025510906411728524,1.0,1.0
08384500,"PECOS RIVER BELOW SUMNER DAM, NM",11624.61,34.604231,-104.387758,75001908,11650.411374917348,25.32696856907936,25.801374917347857,True,1.0,0.0022195475734108805,1.0,1.0
08386000,"PECOS RIVER NEAR ACME, NM",32975.74,33.536206,-104.376634,75001877,31596.04633588055,27.71696324657604,1379.693664119448,True,1.0,0.04183965740024175,1.0,1.0
08390800,"RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM",2497.768,33.301489,-104.720528,75002278,2543.4087208230503,166.62586086589252,45.64072082305029,True,0.7260886120205323,0.01827260210838248,1.0,1.0
08395500,"PECOS RIVER NEAR LAKE ARTHUR, NM",44705.07,32.988444,-104.322739,75005244,43435.2349412292,84.5862347739371,1269.835058770797,True,1.0,0.028404721405666005,1.0,1.0
08396500,"PECOS RIVER NEAR ARTESIA, NM",46492.09,32.840391,-104.323572,75005240,45150.17683380024,11.35707449814472,1341.91316619976,True,1.0,0.02886325751756396,1.0,1.0
08398500,"RIO PENASCO AT DAYTON, NM",2736.869,32.743447,-104.41413,75005590,2770.635192749677,69.23847467192854,33.766192749676975,True,0.5123203838664739,0.012337526110923458,1.0,0.9824785544807446
08400000,"FOURMILE DRAW NR LAKEWOOD, NM",893.133,32.672337,-104.369127,75006209,927.1242719568768,48.96957074124242,33.99127195687663,True,0.3058695136110513,0.038058466048031626,1.0,0.9799233436758532
08401200,"SOUTH SEVEN RIVERS NR LAKEWOOD, NM",534.0339,32.588611,-104.421389,75006396,569.9864143757959,12.045231662026945,35.952514375795886,True,1.0,0.0673225321010443,1.0,0.8629311918233254
08401900,"ROCKY ARROYO AT HWY BRD NR CARLSBAD, NM",754.6581,32.506504,-104.374958,75006527,759.8613346751781,65.37757722705393,5.203234675178123,True,0.9204125497476378,0.00689482386153163,1.0,1.0
08405500,"BLACK RIVER ABOVE MALAGA, NM",961.7706,32.229009,-104.151051,75006364,1011.9678550221292,128.8017276447221,50.1972550221293,True,0.610274986678828,0.05219254469010521,1.0,1.0
08477110,"MIMBRES RIVER AT MIMBRES, NM",485.4861,32.854797,-107.97365,75005843,506.3604191191392,34.043757557668464,20.87431911913916,True,0.386838568457695,0.04299673897798342,1.0,1.0
09010500,"COLORADO R BELOW BAKER GULCH, NR GRAND LAKE, CO.",163.0043,40.325818,-105.856679,77008204,178.43923526284743,13.857136863942548,15.434935262847432,True,1.0,0.09469035640683977,1.0,1.0
09037500,"WILLIAMS FORK NEAR PARSHALL, CO.",479.4928,40.000263,-106.179746,77007451,485.4800183373368,57.75061160850014,5.987218337336799,True,0.8963263215647822,0.01248656567384703,1.0,1.0
09038500,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO.",595.1547,40.035263,-106.205303,77007153,599.4369443760587,28.83195816350069,4.282244376058657,True,0.8514757703318365,0.007195178625084632,1.0,1.0
09046600,"BLUE RIVER NEAR DILLON, CO.",319.5819,39.566653,-106.049463,77007928,331.5956534552688,24.64538144415069,12.013753455268784,True,0.5125353006812513,0.037592095970606546,1.0,1.0
09050700,"BLUE RIVER BELOW DILLON, CO.",851.6304,39.625542,-106.066408,77007594,851.0128476565642,1.357181543690541,0.6175523434358183,True,1.0,0.0007251412624958178,1.0,1.0
09058000,"COLORADO RIVER NEAR KREMMLING, CO.",6148.432,40.036652,-106.440032,77006451,6235.961873712433,87.92803523001066,87.52987371243307,True,0.0045282658316661,0.014236129424938435,1.0,1.0
09063000,"EAGLE RIVER AT RED CLIFF, CO.",195.3027,39.508319,-106.366695,77008476,194.1244491012841,29.5161425399004,1.178250898715845,True,1.0,0.0060329473105893835,1.0,1.0
09064500,"HOMESTAKE CREEK NEAR RED CLIFF, CO.",151.2828,39.47332,-106.367806,77009153,165.46300312854174,93.4220244772533,14.180203128541734,True,0.8482134891864351,0.09373308220459783,1.0,1.0
09070000,"EAGLE RIVER BELOW GYPSUM, CO.",2461.667,39.64943,-106.953655,77006571,2534.114197995643,74.14557420048246,72.44719799564291,True,0.0229059687399183,0.02943013738074358,1.0,1.0
09070500,"COLORADO RIVER NEAR DOTSERO, CO.",11399.51,39.643873,-107.077826,77006272,11401.314711461406,23.61564483352918,1.804711461405532,True,0.9235798355654796,0.00015831482769044738,1.0,1.0
09073400,"ROARING FORK RIVER NEAR ASPEN, CO.",276.8967,39.179988,-106.801983,77007831,283.0282207727605,41.59961164074085,6.131520772760496,True,0.8526062977290982,0.02214371197909002,1.0,1.0
09081600,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",432.8928,39.232207,-107.227273,77007381,438.1938209085918,26.02191675248849,5.301020908591795,True,0.7962863013123407,0.012245574212811566,1.0,1.0
09085000,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",3762.712,39.543593,-107.329498,77006548,3760.950059798024,10.486831301867747,1.7619402019759036,True,1.0,0.00046826337013725837,1.0,1.0
09085100,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",15578.92,39.554982,-107.337554,77006256,15604.011934093724,26.72635170041378,25.091934093723467,True,0.0611537865329,0.0016106337341563772,1.0,1.0
09095500,"COLORADO RIVER NEAR CAMEO, CO.",20698.61,39.239146,-108.266195,77006205,20724.88691306542,74.76762371002404,26.27691306541965,True,0.6485522508066988,0.0012695013368250161,1.0,1.0
09109000,"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",659.8449,38.818327,-106.609198,77015250,681.6697126027415,35.653045814922464,21.824812602741417,True,0.3878555925898843,0.033075670665547945,1.0,1.0
09112500,EAST RIVER AT ALMONT CO.,748.9827,38.664437,-106.848095,77014929,748.4433181206655,26.36562490751657,0.5393818793345417,True,1.0,0.0007201526541728424,1.0,1.0
09114500,"GUNNISON RIVER NEAR GUNNISON, CO.",2617.133,38.541936,-106.949766,77014339,2619.8437580145915,5.275842137543795,2.7107580145916472,True,0.4861942522310458,0.0010357738848547808,1.0,1.0
09124500,"LAKE FORK AT GATEVIEW, CO.",879.2001,38.298883,-107.230056,77014575,880.1062479067058,46.85660605525923,0.906147906705769,True,0.9806612560534768,0.0010306503681082031,1.0,1.0
09128000,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO.",10298.7,38.529153,-107.648947,77014029,10366.234026813909,128.8118380890571,67.53402681390617,True,0.475715680982559,0.006557529281744896,1.0,1.0
09132500,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",1362.955,38.925823,-107.434221,77013767,1417.1744224951542,94.7804066801326,54.21942249515428,True,0.427946931287862,0.039780786962998985,1.0,1.0
09144250,"GUNNISON RIVER AT DELTA, CO.",14613.81,38.753039,-108.078403,77013619,14596.379557533286,3.820620652625378,17.43044246671343,True,1.0,0.0011927377232024661,1.0,1.0
09146200,"UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",384.2453,38.183879,-107.745892,77015183,386.66994052180064,1.742395203122027,2.4246405218006544,True,1.0,0.006310137096798983,1.0,1.0
09147000,"DALLAS CREEK NEAR RIDGWAY, CO.",252.0513,38.177768,-107.758393,77015918,255.7613206221197,17.96768429591668,3.710020622119714,True,0.7935170408708233,0.014719307625549696,1.0,1.0
09147500,"UNCOMPAHGRE RIVER AT COLONA, CO.",1159.221,38.331377,-107.779504,77014692,1185.321542820335,24.4099426778308,26.100542820335026,True,1.0,0.022515588330728156,1.0,1.0
09149500,"UNCOMPAHGRE RIVER AT DELTA, CO.",2899.502,38.741928,-108.080903,77014178,2860.233550153502,39.92502570484472,39.26844984649779,True,1.0,0.013543170463927182,1.0,1.0
09152500,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",20560.02,38.983316,-108.450645,77013462,20546.995242953628,30.964014767732053,13.024757046372542,True,1.0,0.00063349924009668,1.0,1.0
09163500,COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,46273.94,39.13276,-109.027055,77005565,46282.7276318733,42.44530184688283,8.78763187329605,True,0.7929657349358346,0.0001899045526120328,1.0,1.0
09169500,"DOLORES RIVER AT BEDROCK, CO.",5232.928,38.310268,-108.885381,77013955,5257.129602962496,11.057521622428276,24.2016029624956,True,1.0,0.004624868326584199,1.0,1.0
09171100,"DOLORES RIVER NEAR BEDROCK, CO.",5549.45,38.356934,-108.833435,77013950,5603.189553208177,37.76717960580231,53.73955320817731,True,1.0,0.009683762031945025,1.0,1.0
09172500,"SAN MIGUEL RIVER NEAR PLACERVILLE, CO.",802.0449,38.042491,-108.132296,77014903,798.6576363921495,15.82569234994332,3.387263607850514,True,1.0,0.004223284267315351,0.9994132603168394,1.0
09180000,"DOLORES RIVER NEAR CISCO, UT",11837.85,38.797208,-109.195114,77013937,11861.570358543546,34.181319137441804,23.720358543545444,True,0.3060432089186853,0.002003772521492116,1.0,1.0
09205000,"NEW FORK RIVER NEAR BIG PINEY, WY",3245.414,42.567166,-109.930151,77000921,3267.639082769057,63.93192244236331,22.225082769056822,True,0.6523632964565792,0.006848150272679178,1.0,1.0
09209400,"GREEN RIVER NEAR LA BARGE, WY",9895.106,42.192722,-110.163214,77000634,9915.589713463163,35.45580936852567,20.48371346316344,True,0.4222748308956401,0.0020700852990522224,1.0,1.0
09211200,"GREEN RIVER BELOW FONTENELLE RESERVOIR, WY",10861.65,42.02106,-110.049876,77000631,10865.04037902657,102.78569937362884,3.390379026570372,True,0.9670150707031115,0.00031214217237439726,1.0,1.0
09217000,"GREEN RIVER NEAR GREEN RIVER, WY",25211.51,41.516354,-109.449023,77000616,25320.637562843836,118.04641493952458,109.12756284383433,True,0.0755537734903632,0.0043284818261117375,1.0,1.0
09223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",333.153,42.110494,-110.709621,77001988,348.93841438204817,18.915589271954328,15.785414382048144,True,0.165481225295329,0.04738187674146156,1.0,1.0
09224700,"BLACKS FORK NEAR LITTLE AMERICA, WY",7719.575,41.546072,-109.693475,77000900,7715.924565888812,107.55046210257572,3.6504341111876784,True,1.0,0.00047288019239241516,1.0,1.0
09234500,"GREEN RIVER NEAR GREENDALE, UT",39136.57,40.908293,-109.422914,77005456,39180.71870675706,64.70769678373651,44.14870675706334,True,0.3177209365894232,0.0011280678597297448,1.0,1.0
09251000,"YAMPA RIVER NEAR MAYBELL, CO.",8753.69,40.502747,-108.029804,77006255,8766.876896508138,24.698691882955536,13.18689650813758,True,0.4660892742567552,0.0015064385999661377,1.0,1.0
09253000,"LITTLE SNAKE RIVER NEAR SLATER, CO.",649.6137,40.99941,-107.143388,77005751,661.0704949338732,39.369523802698986,11.456794933873198,True,0.708993306820547,0.017636319760302464,1.0,0.8992516882642818
09255000,"SLATER FORK NEAR SLATER, CO.",387.9297,40.982466,-107.382839,77007452,392.5209377816449,47.35601002653204,4.59123778164485,True,0.9030484667295128,0.011835231439213985,1.0,1.0
09260000,"LITTLE SNAKE RIVER NEAR LILY, CO.",10466.33,40.547189,-108.424265,77005336,10542.262397082615,102.55656017021188,75.93239708261535,True,0.2596046810014758,0.007254920978281341,1.0,1.0
09260050,"YAMPA RIVER AT DEERLODGE PARK, CO.",20551.92,40.451634,-108.525101,77005334,20548.35923333629,79.71485300181318,3.560766663707909,True,1.0,0.00017325712944133247,0.8572266770975944,0.933199488957839
09266500,"ASHLEY CREEK NEAR VERNAL, UT",262.7073,40.577458,-109.622086,77007691,284.7832400329348,39.0731050867612,22.07594003293485,True,0.435009324600244,0.08403245754090141,1.0,1.0
09277500,"DUCHESNE RIVER NEAR TABIONA, UT",923.7699,40.30023,-110.602381,77007134,973.0539765763764,193.8698523285848,49.28407657637638,True,0.7457878262946932,0.053351031004989856,1.0,1.0
09279000,"ROCK CREEK NEAR MOUNTAIN HOME, UT",379.2339,40.49328,-110.578217,77007996,395.9982275804574,98.15600402217748,16.764327580457405,True,0.829207313933953,0.04420577269188594,1.0,1.0
09289500,"LAKE FORK RIVER AB MOON LAKE, NR MOUNTAIN HOME, UT",201.5208,40.606612,-110.527107,77008812,213.1810759185265,85.14933417328044,11.660275918526452,True,0.8630608679241393,0.05786140149565926,1.0,1.0
09295000,"DUCHESNE RIVER AT MYTON, UT",6832.204,40.200238,-110.063761,77006340,6897.12746361708,43.85726722458386,64.92346361708042,True,1.0,0.009502565148388488,0.9284177586544103,0.8667640080306626
09302000,"DUCHESNE RIVER NEAR RANDLETT, UT",9771.918,40.215517,-109.783476,77006285,9771.789811076344,1.831603077128733,0.1281889236561255,True,1.0,1.3118092441639962e-05,1.0,1.0
09304500,"WHITE RIVER NEAR MEEKER, CO.",1939.882,40.033585,-107.862295,77006645,1963.0253196678927,14.257914632896409,23.143319667892683,True,1.0,0.0119302718762753,1.0,1.0
09304800,"WHITE RIVER BELOW MEEKER, CO",2655.893,40.013305,-108.093136,77006492,2650.82135371024,35.21169775157022,5.071646289760338,True,1.0,0.0019095823098898704,1.0,1.0
09306200,"PICEANCE CREEK BL RYAN GULCH, NR RIO BLANCO, CO.",1311.149,39.921083,-108.297588,77007052,1403.792651146564,95.1269421511755,92.64365114656404,True,0.0261050229141711,0.07065836998431456,1.0,0.9437853622923891
09306222,"PICEANCE CREEK AT WHITE RIVER, CO",1689.349,40.077471,-108.23592,77006877,1688.784446760612,63.01714407796736,0.564553239388033,True,1.0,0.00033418390124718636,1.0,1.0
09306290,"WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",6559.255,40.179693,-108.565377,77006335,6579.337545819246,72.47973462310026,20.08254581924575,True,0.7229219184689843,0.0030617114015609624,0.9405437121063954,1.0
09312600,"WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT",195.2946,39.875793,-111.037388,77008629,201.4740678588932,64.09752549878642,6.17946785889319,True,0.903592723575418,0.03164177534295976,1.0,1.0
09326500,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",358.7283,39.104137,-111.216559,77007856,365.614573649996,36.26139212598578,6.886273649995985,True,0.8100935114109665,0.019196349019567134,1.0,1.0
09342500,"SAN JUAN RIVER AT PAGOSA SPRINGS, CO.",726.894,37.266117,-107.010873,77015093,726.9864665914588,28.291934985888943,0.0924665914587876,True,0.9967316978670808,0.00012720780672118302,1.0,1.0
09346400,"SAN JUAN RIVER NEAR CARRACAS, CO.",3248.188,37.013617,-107.312267,77013450,3253.232466947524,68.02607319386074,5.044466947523688,True,0.9258450957010562,0.0015530095387101016,1.0,1.0
09354500,"LOS PINOS RIVER AT LA BOCA, CO.",1343.914,37.009448,-107.5995,77014311,1349.481769539587,74.48473453364056,5.567769539587061,True,0.925249521604022,0.004142950768863975,1.0,1.0
09355500,"SAN JUAN RIVER NEAR ARCHULETA, NM",8372.682,36.801394,-107.698114,77020839,8372.433484903735,12.40505174133915,0.2485150962656916,True,1.0,2.9681659504767e-05,1.0,1.0
09363500,"ANIMAS RIVER NEAR CEDAR HILL, NM",2854.036,37.038058,-107.874232,77021350,2867.2949035861084,33.89903697574413,13.258903586108318,True,0.6088707889962922,0.004645667954471603,1.0,1.0
09365000,"SAN JUAN RIVER AT FARMINGTON, NM",18633.95,36.72278,-108.22563,77020825,18637.37980118993,4.323910226343236,3.429801189930004,True,0.2067825161970089,0.00018406195089768965,1.0,1.0
09366500,LA PLATA RIVER AT COLORADO-NEW MEXICO STATE LINE,800.7858,36.999722,-108.188688,77021358,872.912169202368,75.43613111384578,72.12636920236798,True,0.0438750219902291,0.09006949074567504,1.0,1.0
09367500,"LA PLATA RIVER NEAR FARMINGTON, NM",1503.473,36.739724,-108.248131,77021178,1501.4124542033514,87.5299698223885,2.060545796648512,True,1.0,0.0013705239779154743,1.0,0.887388209527286
09368000,"SAN JUAN RIVER AT SHIPROCK, NM",33180.13,36.79222,-108.732311,77020815,33312.18487713547,48.88152862493988,132.05487713547336,True,1.0,0.003979938509447473,1.0,1.0
09371000,"MANCOS RIVER NEAR TOWAOC, CO.",1361.793,37.027494,-108.741484,77014405,1366.5612195307476,93.56298453641388,4.768219530747729,True,0.9490373297263516,0.003501427552313552,1.0,1.0
09371010,"SAN JUAN RIVER AT FOUR CORNERS, CO",37641.28,37.005553,-109.033992,77013348,37653.27415390231,5.055268852123138,11.994153902312974,True,1.0,0.0003186436248265992,1.0,1.0
09372000,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,897.1452,37.32416,-109.015666,77015020,901.7934943019976,217.67845939820484,4.64829430199768,True,0.978646052922056,0.00518120623283464,1.0,1.0
09379200,"CHINLE CREEK NEAR MEXICAN WATER, AZ",9645.784,36.943891,-109.710668,77021473,9511.05907261167,97.14324681263876,134.7249273883299,True,1.0,0.013967234533587928,1.0,1.0
09394500,"LITTLE COLORADO RIVER AT WOODRUFF, AZ",21014.27,34.782808,-110.044284,77027403,20830.164319999763,20.60830565323801,184.10568000023704,True,1.0,0.00876098384575039,1.0,1.0
09401260,"MOENKOPI WASH AT MOENKOPI, AZ",4151.018,36.104993,-111.201807,77021641,4148.7325889188405,183.32496439724255,2.285411081159509,True,1.0,0.0005505664107357543,1.0,1.0
09403600,"KANAB CREEK NEAR KANAB, UT",502.8489,37.100541,-112.547983,77014796,524.9563819769852,19.77375249572601,22.107481976985184,True,1.0,0.043964463235348,1.0,1.0
09405500,"NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT",896.9364,37.209705,-112.978551,77014814,928.1821230209392,30.030432371536413,31.24572302093918,True,1.0,0.034836051944083415,1.0,1.0
09406000,"VIRGIN RIVER AT VIRGIN, UT",2454.716,37.204149,-113.180779,77014275,2543.575822152927,87.28563661222903,88.85982215292688,True,1.0,0.036199634561768806,1.0,1.0
09408150,"VIRGIN RIVER NEAR HURRICANE, UT",3853.463,37.172204,-113.386062,77014143,3861.460518399952,19.8645346706144,7.997518399951787,True,0.5973971435745478,0.0020754107149729443,0.8812830041071777,1.0
09409880,"SANTA CLARA RIVER AT GUNLOCK, UT",694.746,37.281923,-113.767466,77014865,726.9553669961273,29.238427460837432,32.2093669961273,True,1.0,0.04636135651896852,1.0,1.0
09413200,"VIRGIN RIVER NEAR BLOOMINGTON, UT",9975.043,37.070537,-113.582734,77013287,10022.128608097706,28.03184526086972,47.08560809770643,True,1.0,0.004720341365717063,1.0,1.0
09415000,"VIRGIN R AT LITTLEFIELD, AZ",12571.11,36.891644,-113.92441,77020740,12736.754425085965,134.9375359715778,165.64442508596403,True,1.0,0.013176594993279354,1.0,1.0
09416000,"MUDDY R NR MOAPA, NV",10028.28,36.711082,-114.695271,77020993,10872.734052937369,69.57043579021904,844.454052937368,True,1.0,0.08420726714225849,1.0,1.0
09418500,"MEADOW VALLEY WASH NR CALIENTE, NV",4287.793,37.558378,-114.563056,77014236,4310.683287326746,66.27863422207871,22.890287326746147,True,0.6546355006343666,0.005338477703272091,0.9284177586544103,0.9813834641357913
09419000,"MUDDY R NR GLENDALE, NV",18261.98,36.643028,-114.539708,77020977,18537.64765521961,41.53035948676961,275.66765521961133,True,1.0,0.015095167951099024,0.9485624877762566,1.0
09424450,"BIG SANDY RIVER NEAR WIKIEUP, AZ",7103.327,34.462517,-113.624377,77027285,7135.470845197218,28.09387564193786,32.14384519721807,True,1.0,0.004525181678559648,1.0,1.0
09426000,"BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ",11992.04,34.230854,-113.60882,77027270,12079.988871066498,126.64614811804724,87.9488710664973,True,0.305554315125953,0.007333937434039354,1.0,1.0
09431500,"GILA RIVER NEAR REDROCK, NM",7318.102,32.72702,-108.67561,77032332,7315.987402352918,165.61964473161711,2.114597647081609,True,1.0,0.0002889543828552279,1.0,1.0
09432000,"GILA RIVER BELOW BLUE CREEK, NEAR VIRDEN, NM",8282.21,32.648132,-108.845891,77032321,8347.35239584068,83.96811777647642,65.14239584068127,True,0.2242008328197771,0.007865339787409553,1.0,1.0
09442680,"SAN FRANCISCO RIVER NEAR RESERVE, NM",859.1607,33.736721,-108.771175,77028396,869.7094775307,123.54781526111049,10.548777530700022,True,0.9146178545658143,0.01227800285872017,1.0,1.0
09444000,"SAN FRANCISCO RIVER NEAR GLENWOOD, NM",4281.713,33.246731,-108.88034,77027850,4305.248614506438,107.6117280739311,23.535614506437923,True,0.7812913617531674,0.005496775357535156,1.0,1.0
09444500,"SAN FRANCISCO RIVER AT CLIFTON, AZ.",7161.816,33.049508,-109.295905,77032403,7276.956752090893,100.06746229651752,115.14075209089332,True,1.0,0.016077032988685177,1.0,1.0
09447800,"BONITA CREEK NEAR MORENCI, AZ.",781.9614,32.955618,-109.531188,77032408,823.6358084137635,146.75731902849213,41.674408413763445,True,0.7160318225377735,0.05329471303028953,1.0,1.0
09448500,"GILA RIVER AT HEAD OF SAFFORD VALLEY, NR SOLOMON,",20424.0,32.868397,-109.511186,77032293,20499.01302708798,42.98069891034513,75.01302708798175,True,1.0,0.003672788243634046,1.0,1.0
